,company_name,count,address,postal_code,city,email,phone_number,course_name
413,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Stödpedagog inom funktionshinderområdet
414,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Technical Account Manager
415,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Trädgårdsmästare inriktning arbetsledning
416,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Ventilationstekniker
417,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,VVS-ingenjör inriktning energi
418,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Account Manager – Hållbar Försäljning
419,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Akustikkonsult
420,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Anläggningsingenjör - infrastruktur
421,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Byggnadsingenjör - produktion
422,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Byggnadsingenjör - ROT
423,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Dagvatteningenjör
424,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,E-mobility-ingenjör
425,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Green Urban Developer
426,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Projektingenjör Järnväg
427,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Trädgårdsmästare inriktning hållbarhet
428,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,VA-ingenjör
429,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Ventilationstekniker
430,Hermods AB Stockholm,13,Drottningholmsvägen 37,11242,Stockholm,yh@hermods.se,08-41025100,Vätgasingenjör
431,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,.NET-utvecklare med molninriktning
432,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,AI Developer
433,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,DevOps Engineer
434,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Drifttekniker
435,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Frontendutvecklare
436,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Hovslagare
437,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,IoT- och embeddedutvecklare
438,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Javautvecklare med molninriktning
439,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Serviceingenjör
440,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Stall- och verksamhetsledare inom hästrelaterade näringar
441,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Systemutvecklare inriktning säkerhet
442,JENSEN Education School AB,12,Box 11124,10061,Stockholm,info@jensenyrkeshogskola.se,737731974,Systemutvecklare med testinriktning
443,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Implementering av välfärdsteknik inom vård och omsorg
444,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Palliativ vård
445,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Psykisk ohälsa hos barn och unga
446,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Psykisk ohälsa hos äldre
447,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,"Psykisk ohälsa, suicid och suicidprevention"
448,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Specialistundersköterska inom vård och omsorg av äldre
449,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Specialistundersköterska multisjuka äldre
450,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Specialistundersköterska Psykiatri
451,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Stödpedagog
452,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Stödpedagog inom funktionshinderområdet
453,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Vård och omsorg vid demenssjukdom/kognitiv sjukdom
454,KompetensUtvecklingsInstitutet Sverige AB,12,Tanneforsgatan 8,58224,Linköping,yrkeshogskola@kui.se,08-52250680,Vårdhygien och vårdrelaterade infektioner
455,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,.NET Cloud Developer
456,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,.NET-utvecklare
457,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,Frontend-utvecklare
458,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,IT-Säkerhetsspecialist
459,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,JavaScript-utvecklare
460,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,Javautvecklare
461,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,Mjukvarutestare med testautomation
462,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,Molnutveckling med Azure
463,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,Pythonprogrammering för AI-utveckling
464,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,Utvecklare inom AI & Maskininlärning
465,IT-Högskolan Sverige AB,11,Ebbe Lieberathsgatan 18C,41265,Göteborg,info@iths.se,031-7904255,UX-designer
466,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Arbetsledarutbildning för sågverks och pappersindustrin
467,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Avancerad GIS-användare
468,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Existentiell hälsa i palliativ vård
469,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,"Hälsa, prevention och rehabilitering"
470,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Läke- och livsmedelstekniker
471,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Medicinsk vårdadministratör
472,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Moln- och virtualiseringstekniker
473,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Optikerassistent med specialisering inom ögonhälsa
474,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Projektör Järnväg
475,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,"Servicetekniker, inriktning life science"
476,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitet,11,Bergsbrunnagatan 1,75323,Uppsala,info.uppsala@folkuniversitetet.se,018-680000,Tandsköterska
477,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,3D-tekniker
478,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Dokumentcontroller / registrator
479,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Elkonstruktör
480,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Fastighetsförvaltare
481,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Hiss- och rulltrappstekniker
482,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Livesändningsspecialist
483,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Marin servicetekniker
484,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Redigerare - Postproduktion
485,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,Trafiklärare
486,Xenter Yrkeshögskola,10,Botkyrka kommun,14785,Tumba,Info@xenter.se,08-530 623 70,VFX-artist
487,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Account Manager
488,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,B2B-säljare
489,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Backend webbutvecklare
490,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Frontend webbutvecklare
491,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Javautvecklare
492,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Professionell klippare inom film och TV-drama
493,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Speldesigner
494,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Spelgrafiker
495,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Spelprogrammerare
496,Grit Academy,10,Ledebursgatan 5,21155,Malmö,eric.badeur@gritacademy.se,736970095,Webbutvecklare inriktning e-handel
497,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Account Manager B2B
498,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Account Manager Digital Solutions
499,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Agil projektledare
500,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,E-Commerce Logistiker
501,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,E-Commerce Manager
502,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Ekonomi- och redovisningskonsult
503,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Key Account Manager
504,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Konceptutvecklare Event och besöksnäring
505,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Marknadskommunikatör - Digitala medier
506,IHM Business School AB Malmö,10,Norra Vallgatan 102,21121,Malmö,maria.dagermo@ihm.se,040-601 23 00,Visual Merchandiser - Unified Commerce
507,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Auktoriserad Elinstallatör
508,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Elteknikingenjör med AL
509,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Installationssamordning
510,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Kalkylator VVS
511,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Kyl- och värmepumptekniker
512,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Projektering av högspänningsanläggningar
513,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Projektledare El
514,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Projektledare Kyla
515,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Projektledare VVS
516,INSU AB,10,Teknikgången 6,61138,Nyköping,yh@insu.se,010-1883570,Ventilationsinjustering
517,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Anläggningsingenjör - infrastruktur
518,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Automations- och Robotingenjör med Industri 4.0
519,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Byggnadsingenjör - Produktion
520,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Mätningstekniker specialistkompetens geodesi
521,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,PLC-programmering och HMI
522,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Skogsplanerare
523,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Specialistundersköterska Palliativ vård
524,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Stödpedagog inom funktionshinderområdet
525,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Underhållsingenjör – Smart Maintenance
526,Hermods AB Umeå,10,Box 213,10124,Stockholm,yh@hermods.se,08-41025100,Vindkraftstekniker
527,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Automationstekniker
528,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Bryggeritekniker
529,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Digitaliseringledare inom bygg och anläggning
530,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Processoperatör/drifttekniker kemisk industri
531,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Produktionstekniker
532,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Socialpedagog
533,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Solenergitekniker
534,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Trädgårdsmästare - skötsel och underhåll av utemiljö
535,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Underhållstekniker
536,Campus Nynäshamn,10,"Nynäshamns kommun, Campus Nynäshamn",14981,Nynäshamn,yh@nynashamn.se,08-52068093,Vindkraftstekniker
537,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Arbetsmiljöingenjör
538,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Drifttekniker kraft- värmeproduktion
539,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Energitekniker
540,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Frontendutvecklare
541,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Mjukvaruutvecklare inriktning mobilitetstjänster
542,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Mobilapplikationsutvecklare
543,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Specialist inom nätverkssäkerhet
544,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,"Specialistundersköterska inom neurologi, neurokirurgi och neurointensivvård"
545,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,9,Box 2542,40317,Göteborg,yh.vast@folkuniversitetet.se,031-106500,Teknikinformatör
546,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Funktionsnedsättningar och hälsa
547,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Hållbar livsmedelsintraprenör
548,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Ingenjör smarta elnät
549,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Läke- och livsmedelstekniker
550,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Stödpedagog inom funktionshinderområdet
551,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,"Tekniker inom krossning, betong och asfalt"
552,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,UAS-pilot inom kategorin SPECIFIK
553,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Utvecklingsledare gröna näringar
554,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,9,Box 2116,22350,Lund,yh.lund@folkuniversitetet.se,046-197700,Verksamhetsutvecklare blåa livsmedel
555,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,AI Engineering - Utveckling och Optimering
556,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Betongingenjör
557,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Energiingenjör
558,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Event Manager
559,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Food & Beverage Manager
560,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Försäkringsrådgivare/Skadereglerare/Riskbedömare
561,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Hållbar Administrativ Köksmästare
562,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Kvalificerad Inköpare
563,Företagsekonomiska Institutet 1888 AB,9,Box 1341,11183,Stockholm,azadeh.lind@fei.se,010-4105900,Projektinköpare/ Entreprenadingenjör inom bygg och anläggning
564,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Ambulanssjukvårdare
565,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Hållbara transporter
566,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Internationell Transportlogistik
567,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Kvalificerat inköp och upphandling
568,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Logistik och Supply Chain
569,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Medicinsk vårdadministratör
570,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Rörtekniker med svetscertifikat
571,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Sakkunnig inom tull
572,Östsvenska Yrkeshögskolan AB,9,Drottninggatan 50,59127,Motala,info@osyh.se,070-590 65 30,Stödpedagog inom funktionshinderområdet
573,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,DevOps Engineer
574,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Frontendutvecklare för mobil och webb
575,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Frontendutvecklare för webb och mobil
576,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Frontendutvecklare med UX-kompetens
577,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Fullstackutvecklare .NET
578,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Fullstackutvecklare Java
579,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Fullstackutvecklare JavaScript
580,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,Fullstackutvecklare Open Source
581,Chas Academy AB,9,Arenavägen 61,12177,Johanneshov,info@chasacademy.se,08 744 55 49,IT och cybersäkerhetstekniker
582,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Bygglovshandläggare/Byggnadsinspektör
583,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Digitala verktyg för redovisningsekonomer
584,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Fotsjukvård vid cytostatikabehandling
585,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Fotsår hos personer med diabetes
586,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Framtidens hållbara affärsmodeller
587,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Medicinsk fotterapeut
588,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,"Miljö- och drifttekniker, vatten och avlopp"
589,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Redovisningsekonom
590,Lexicon Yrkeshögskola AB,9,Kaserngatan 2,90347,Umeå,info.yh@lexicon.se,090-778600,Redovisningsekonomens roll i hållbart ledningsgruppsarbete
591,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Arbetsmiljöingenjör
592,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Byggledare
593,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Informationssäkerhetsspecialist
594,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Logistiksamordnare
595,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Paralegal - Juridisk handläggare
596,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Redovisningsekonom
597,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Specialistundersköterska inom barnsjukvård
598,"Sundsvalls kommun, Vuxenutbildningen",8,Sundsvalls kommun,85185,Sundsvall,vuxenutbildning@sundsvall.se,060-194720,Säkerhetssamordnare
599,Newton Kompetensutveckling AB,8,Malmvägen 1,10253,Stockholm,emelie.gruseus@newton.se,841045600,Byggnadsingenjör - Digitalt Byggande
600,Newton Kompetensutveckling AB,8,Malmvägen 1,10253,Stockholm,emelie.gruseus@newton.se,841045600,Fastighetsförvaltare
601,Newton Kompetensutveckling AB,8,Malmvägen 1,10253,Stockholm,emelie.gruseus@newton.se,841045600,Fastighetsförvaltare med teknisk inriktning
602,Newton Kompetensutveckling AB,8,Malmvägen 1,10253,Stockholm,emelie.gruseus@newton.se,841045600,Filmarbetare / Junior Line Producer
603,Newton Kompetensutveckling AB,8,Malmvägen 1,10253,Stockholm,emelie.gruseus@newton.se,841045600,Hållbarhetsdeklarationer – CSRD för bygg- och fastighetsbranscherna
